en	sentence1	sentence2	label
in the wake of article 370 abrogation in jammu and kashmir, pakistan suspended trade with india.	ಜಮ್ಮು ಮತ್ತು ಕಾಶ್ಮೀರದ 370ನೇ ವಿಧಿಯನ್ನು ರದ್ದುಗೊಳಿಸಿದ ಬೆನ್ನಲ್ಲೇ ಪಾಕಿಸ್ತಾನವು ಭಾರತದೊಂದಿಗಿನ ವಾಣಿಜ್ಯ ವ್ಯವಹಾರವನ್ನು ಸ್ಥಗಿತಗೊಳಿಸಿದೆ.	ಜಮ್ಮು ಮತ್ತು ಕಾಶ್ಮೀರದ 370ನೇ ವಿಧಿಯನ್ನು ರದ್ದುಗೊಳಿಸಿದ ಹಿನ್ನೆಲೆಯಲ್ಲಿ  ಭಾರತದೊಂದಿಗಿನ ತನ್ನ ವಾಣಿಜ್ಯ ವ್ಯವಹಾರವನ್ನು ಪಾಕಿಸ್ತಾನವು ತಡೆಹಿಡಿದಿದೆ.	1
in the wake of article 370 abrogation in jammu and kashmir, pakistan suspended trade with india.	ಜಮ್ಮು ಮತ್ತು ಕಾಶ್ಮೀರದ 370ನೇ ವಿಧಿಯನ್ನು ರದ್ದುಗೊಳಿಸಿದ ಬೆನ್ನಲ್ಲೇ ಪಾಕಿಸ್ತಾನವು ಭಾರತದೊಂದಿಗಿನ ವಾಣಿಜ್ಯ ವ್ಯವಹಾರವನ್ನು ಸ್ಥಗಿತಗೊಳಿಸಿದೆ.	ಜಮ್ಮು ಮತ್ತು ಕಾಶ್ಮೀರದ 370ನೇ ವಿಧಿಯನ್ನು ರದ್ದುಗೊಳಿಸಿದ ಬೆನ್ನಲ್ಲೇ ಭಾರತವು ಪಾಕಿಸ್ತಾನದೊಂದಿಗಿನ ವಾಣಿಜ್ಯ ವ್ಯವಹಾರವನ್ನು ಸ್ಥಗಿತಗೊಳಿಸಿದೆ.	0
hyderabad: congress is on the verge of announcing the candidates list for the upcoming elections in telangana.	ಹೈದರಾಬಾದ್: ತೆಲಂಗಾಣದ ಚುನಾವಣೆಗೆ ಕಾಂಗ್ರೆಸ್ ತನ್ನ ಅಭ್ಯರ್ಥಿಗಳ ಪಟ್ಟಿಯನ್ನು ಶೀಘ್ರವೇ ಬಿಡುಗಡೆ ಮಾಡಲಿದೆ.	ಹೈದರಾಬಾದ್: ತೆಲಂಗಾಣದ ಚುನಾವಣೆಯಲ್ಲಿ ಕಣದಲ್ಲಿರುವ ತನ್ನ ಅಭ್ಯರ್ಥಿಗಳ ಪಟ್ಟಿಯನ್ನು  ಕಾಂಗ್ರೆಸ್  ಬೇಗನೇ ಪ್ರಕಟಿಸಲಿದೆ.	1
hyderabad: congress is on the verge of announcing the candidates list for the upcoming elections in telangana.	ಹೈದರಾಬಾದ್: ತೆಲಂಗಾಣದ ಚುನಾವಣೆಗೆ ಕಾಂಗ್ರೆಸ್ ತನ್ನ ಅಭ್ಯರ್ಥಿಗಳ ಪಟ್ಟಿಯನ್ನು ಶೀಘ್ರವೇ ಬಿಡುಗಡೆ ಮಾಡಲಿದೆ.	ಹೈದರಾಬಾದ್: ಕೇಂದ್ರದ ಚುನಾವಣೆಗೆ ಕಾಂಗ್ರೆಸ್ ತನ್ನ ಅಭ್ಯರ್ಥಿಗಳ ಪಟ್ಟಿಯನ್ನು ಶೀಘ್ರವೇ ಬಿಡುಗಡೆ ಮಾಡಲಿದೆ.	0
the film's story, screenplay and dialogue have been penned by the director himself.	ಈ ಚಿತ್ರದ ಕಥಾನಕ, ಚಿತ್ರಕಥೆ ಮತ್ತು ಸಂಭಾಷಣೆಗಳನ್ನು ನಿರ್ದೇಶಕರೇ ಬರೆದಿದ್ದಾರೆ.	ಈ ಚಿತ್ರದ ಕಥಾನಕ, ಚಿತ್ರಕಥೆ ಮತ್ತು ಸಂಭಾಷಣೆಗಳೆಲ್ಲವೂ ನಿರ್ದೇಶಕರಿಂದಲೇ ರಚಿತವಾಗಿವೆ.	1
the film's story, screenplay and dialogue have been penned by the director himself.	ಈ ಚಿತ್ರದ ಕಥಾನಕ, ಚಿತ್ರಕಥೆ ಮತ್ತು ಸಂಭಾಷಣೆಗಳನ್ನು ನಿರ್ದೇಶಕರೇ ಬರೆದಿದ್ದಾರೆ.	ಈ ಚಿತ್ರದ ಕಥಾನಕ, ಚಿತ್ರಕಥೆ ಮತ್ತು ಸಂಭಾಷಣೆಗಳನ್ನು ನಿರ್ಮಾಪಕರೇ ಬರೆದಿದ್ದಾರೆ.	0
upon receiving the information, the police rushed to the spot and further investigation is underway.	ಸುದ್ದಿ ತಿಳಿದ ಕೂಡಲೇ ಪೊಲೀಸರು ಸ್ಥಳಕ್ಕೆ ಧಾವಿಸಿ  ಮುಂದಿನ ಪರಿಶೀಲನೆ ಕೈಗೊಂಡಿದ್ದಾರೆ.	ಸಮಾಚಾರ ಪಡೆಯುತ್ತಿಂದತೆಯೇ ಆರಕ್ಷಕರು ಸ್ಥಳಕ್ಕೆ ಆಗಮಿಸಿ ಮುಂದಿನ ವಿಚಾರಣೆಯನ್ನು ಆರಂಭಿಸಿದ್ದಾರೆ.	1
upon receiving the information, the police rushed to the spot and further investigation is underway.	ಸುದ್ದಿ ತಿಳಿದ ಕೂಡಲೇ ಪೊಲೀಸರು ಸ್ಥಳಕ್ಕೆ ಧಾವಿಸಿ  ಮುಂದಿನ ಪರಿಶೀಲನೆ ಕೈಗೊಂಡಿದ್ದಾರೆ.	ಮುಂದಿನ ಪರಿಶೀಲನೆ ಆರಂಭಿಸಿದ್ದ ಪೊಲೀಸರು ಸುದ್ದಿ ತಿಳಿದ ಕೂಡಲೇ  ಸ್ಥಳಕ್ಕೆ ಧಾವಿಸಿದ್ದರು .	0
pooja hegde plays the female lead role and allari naresh plays a key role in the film.	ಪೂಜಾ ಹೆಗ್ಡೆ ನಾಯಕಿಯಾಗಿ ನಟಿಸಿದ ಈ ಚಿತ್ರದಲ್ಲಿ ಅಲ್ಲರಿ ನರೇಶ್ ಪ್ರಮುಖ ಪಾತ್ರದಲ್ಲಿ ನಟಿಸಿದ್ದಾರೆ.	ಅಲ್ಲರಿ ನರೇಶ್ ಮುಖ್ಯ ಪಾತ್ರ ನಿರ್ವಹಿಸಿದ ಈ ಚಿತ್ರದಲ್ಲಿ ನಾಯಕಿಯಾಗಿ ಪೂಜಾ ಹೆಗ್ಡೆ  ನಟಿಸಿದ್ದಾರೆ.	1
pooja hegde plays the female lead role and allari naresh plays a key role in the film.	ಪೂಜಾ ಹೆಗ್ಡೆ ನಾಯಕಿಯಾಗಿ ನಟಿಸಿದ ಈ ಚಿತ್ರದಲ್ಲಿ ಅಲ್ಲರಿ ನರೇಶ್ ಪ್ರಮುಖ ಪಾತ್ರದಲ್ಲಿ ನಟಿಸಿದ್ದಾರೆ.	ಅಲ್ಲರಿ ನರೇಶ್ ನಾಯಕಿಯಾಗಿ ನಟಿಸಿದ ಈ ಚಿತ್ರದಲ್ಲಿ ಪೂಜಾ ಹೆಗ್ಡೆ   ಪ್ರಮುಖ ಪಾತ್ರದಲ್ಲಿ ನಟಿಸಿದ್ದಾರೆ.	0
pre-production works have already been completed and the movie is poised to go on sets this month.	ಈಗಾಗಲೇ ಪ್ರೀ ಪ್ರೊಡಕ್ಷನ್ ಕೆಲಸಗಳು ಮುಗಿದಿದ್ದು,   ಈ ಸಿನೆಮಾವು ಇದೇ ತಿಂಗಳಲ್ಲಿ ಸೆಟ್ಟೇರಲು ಸಿದ್ಧವಾಗಿದೆ.	ಇದೇ ತಿಂಗಳಲ್ಲಿ ಸೆಟ್ಟೇರಲು ಸಿದ್ಧವಾದ   ಈ ಸಿನೆಮಾದ  ಪ್ರೀ ಪ್ರೊಡಕ್ಷನ್ ಕೆಲಸಗಳು ಈಗಾಗಲೇ ಮುಗಿದಿವೆ. 	1
pre-production works have already been completed and the movie is poised to go on sets this month.	ಈಗಾಗಲೇ ಪ್ರೀ ಪ್ರೊಡಕ್ಷನ್ ಕೆಲಸಗಳು ಮುಗಿದಿದ್ದು,   ಈ ಸಿನೆಮಾವು ಇದೇ ತಿಂಗಳಲ್ಲಿ ಸೆಟ್ಟೇರಲು ಸಿದ್ಧವಾಗಿದೆ.	ಈಗಾಗಲೇ ಪ್ರೀ ಪ್ರೊಡಕ್ಷನ್ ಕೆಲಸಗಳು ಮುಗಿದಿದ್ದು,   ಈ ಸಿನೆಮಾವು ಮುಂದಿನ ತಿಂಗಳಲ್ಲಿ ಸೆಟ್ಟೇರಲು ಸಿದ್ಧವಾಗಿದೆ.	0
as a result, a large number of vehicles were lined up on both sides of the road, causing inconvenience to the commuters.	ಇದರಿಂದ ರಸ್ತೆಯ ಇಕ್ಕೆಲಗಳಲ್ಲಿ  ಅನೇಕ ವಾಹನಗಳು ಸಾಲುಗಟ್ಟಿ ನಿಂತು ಪ್ರಯಾಣಿಕರಿಗೆ ತೊಂದರೆಯಾಯಿತು.	ಪರಿಣಾಮವಾಗಿ ರಸ್ತೆಯ ಎರಡೂ ಬದಿ ಹಲವು ವಾಹನಗಳು ಸಾಲುಗಟ್ಟಿ ನಿಂತು ಪ್ರಯಾಣಿಕರಿಗೆ ಅನಾನುಕೂಲವಾಯಿತು	1
as a result, a large number of vehicles were lined up on both sides of the road, causing inconvenience to the commuters.	ಇದರಿಂದ ರಸ್ತೆಯ ಇಕ್ಕೆಲಗಳಲ್ಲಿ  ಅನೇಕ ವಾಹನಗಳು ಸಾಲುಗಟ್ಟಿ ನಿಂತು ಪ್ರಯಾಣಿಕರಿಗೆ ತೊಂದರೆಯಾಯಿತು.	ಇದರಿಂದ ರಸ್ತೆಯ ಒಂದು ಬದಿ ಅನೇಕ ವಾಹನಗಳು ಸಾಲುಗಟ್ಟಿ ನಿಂತು ಪ್ರಯಾಣಿಕರಿಗೆ ತೊಂದರೆಯಾಯಿತು.	0
the movie features khusbu, meena, keerthy suresh, prakash raj and soori in important roles.	ಈ ಚಿತ್ರದ ಪ್ರಮುಖ ಪಾತ್ರಗಳಲ್ಲಿ ಖುಷ್ಬೂ, ಮೀನಾ, ಕೀರ್ತಿ ಸುರೇಶ್, ಪ್ರಕಾಶ್ ರಾಜ್ ಮತ್ತು ಸೂರಿ  ನಟಿಸಿದ್ದಾರೆ.	ಖುಷ್ಬೂ, ಮೀನಾ, ಕೀರ್ತಿ ಸುರೇಶ್, ಪ್ರಕಾಶ್ ರಾಜ್ ಮತ್ತು ಸೂರಿ ಈ ಚಿತ್ರದ ಮುಖ್ಯ ಭೂಮಿಕೆಯಲ್ಲಿದ್ದಾರೆ .	1
the movie features khusbu, meena, keerthy suresh, prakash raj and soori in important roles.	ಈ ಚಿತ್ರದ ಪ್ರಮುಖ ಪಾತ್ರಗಳಲ್ಲಿ ಖುಷ್ಬೂ, ಮೀನಾ, ಕೀರ್ತಿ ಸುರೇಶ್, ಪ್ರಕಾಶ್ ರಾಜ್ ಮತ್ತು ಸೂರಿ  ನಟಿಸಿದ್ದಾರೆ.	ಈ ಚಿತ್ರದ ಪ್ರಮುಖ ಪಾತ್ರಗಳಲ್ಲಿ ಖುಷ್ಬೂ, ಮೀನಾ, ಕೀರ್ತಿ ಸುರೇಶ್, ಪ್ರಕಾಶ್ ರಾಜ್ ಮತ್ತು ಸೂರಿ  ನಟಿಸಿಲ್ಲ.	0
large number of writer, students, scholars and members of the civil society attended the seminar.	ಈ ಅಧ್ಯಯನ ಗೋಷ್ಠಿಯಲ್ಲಿ ಅನೇಕ ಲೇಖಕರು, ಪಂಡಿತರು, ವಿದ್ಯಾರ್ಥಿಗಳು ಹಾಗೂ ಸಾರ್ವಜನಿಕರು  ಭಾಗವಹಿಸಿದ್ದರು.	 ಅನೇಕ ಲೇಖಕರು, ಪಂಡಿತರು, ವಿದ್ಯಾರ್ಥಿಗಳು ಹಾಗೂ ಸಾರ್ವಜನಿಕರು  ಈ ವಿಚಾರ ಗೋಷ್ಠಿಯಲ್ಲಿ ಭಾಗವಹಿಸಿದ್ದರು.	1
large number of writer, students, scholars and members of the civil society attended the seminar.	ಈ ಅಧ್ಯಯನ ಗೋಷ್ಠಿಯಲ್ಲಿ ಅನೇಕ ಲೇಖಕರು, ಪಂಡಿತರು, ವಿದ್ಯಾರ್ಥಿಗಳು ಹಾಗೂ ಸಾರ್ವಜನಿಕರು  ಭಾಗವಹಿಸಿದ್ದರು.	ಈ ಅಧ್ಯಯನ ಗೋಷ್ಠಿಯಲ್ಲಿ ಅನೇಕ ಸಂಗೀತಗಾರರು, ಪಂಡಿತರು, ಕಲಾವಿದರು ಹಾಗೂ ಸಾರ್ವಜನಿಕರು  ಭಾಗವಹಿಸಿದ್ದರು.	0
under the newly amended motor vehicles (mv) act, penalties for traffic violations are steeply raised.	 ಮೋಟಾರು ವಾಹನ (ಎಂವಿ) ಕಾಯ್ದೆಯ ಹೊಸ ತಿದ್ದುಪಡಿಯ ಅಡಿಯಲ್ಲಿ, ಸಂಚಾರ  ನಿಯಮಗಳ ಉಲ್ಲಂಘನೆಯ ದಂಡವನ್ನು ತೀವ್ರವಾಗಿ ಹೆಚ್ಚಿಸಲಾಗಿದೆ.	 ಮೋಟಾರು ವಾಹನ (ಎಂವಿ) ಕಾಯ್ದೆಯ ಹೊಸ ತಿದ್ದುಪಡಿಯ ಅಡಿಯಲ್ಲಿ, ಸಂಚಾರ  ನಿಯಮಗಳ ಉಲ್ಲಂಘನೆಯ ದಂಡದಲ್ಲಿ ತೀವ್ರವಾಗಿ ಹೆಚ್ಚಳವಾಗಿದೆ.	1
under the newly amended motor vehicles (mv) act, penalties for traffic violations are steeply raised.	 ಮೋಟಾರು ವಾಹನ (ಎಂವಿ) ಕಾಯ್ದೆಯ ಹೊಸ ತಿದ್ದುಪಡಿಯ ಅಡಿಯಲ್ಲಿ, ಸಂಚಾರ  ನಿಯಮಗಳ ಉಲ್ಲಂಘನೆಯ ದಂಡವನ್ನು ತೀವ್ರವಾಗಿ ಹೆಚ್ಚಿಸಲಾಗಿದೆ.	 ಮೋಟಾರು ವಾಹನ (ಎಂವಿ) ಕಾಯ್ದೆಯ ಹೊಸ ತಿದ್ದುಪಡಿಯ ಅಡಿಯಲ್ಲಿ, ಸಂಚಾರ  ನಿಯಮಗಳ ಉಲ್ಲಂಘನೆಯ ದಂಡವನ್ನು ತೀವ್ರವಾಗಿ ಕಡಿತಗೊಳಿಸಲಾಗಿದೆ.	0
in the 2015 assembly elections, the aam aadmi party had stormed to power by winning 67 seats in the 70-member delhi assembly	2015ರ  ವಿಧಾನಸಭೆ ಚುನಾವಣೆಯಲ್ಲಿ ಆಮ್ ಆದ್ಮಿ ಪಕ್ಷ  ದೆಹಲಿ ವಿಧಾನ ಸಭೆಯ 70 ಸ್ಥಾನಗಳಲ್ಲಿ 67 ಸ್ಥಾನಗಳನ್ನು ಗೆಲ್ಲುವ ಮೂಲಕ ಅಧಿಕಾರಕ್ಕೆರಿತ್ತು.	ದೆಹಲಿ ವಿಧಾನ ಸಭೆಯ 70 ಸ್ಥಾನಗಳಲ್ಲಿ 67 ಸ್ಥಾನಗಳನ್ನು ಗೆಲ್ಲುವ ಮೂಲಕ 2015ರ  ವಿಧಾನಸಭೆ ಚುನಾವಣೆಯಲ್ಲಿ ಆಮ್ ಆದ್ಮಿ ಪಕ್ಷ  ಅಧಿಕಾರಕ್ಕೆರಿತ್ತು.	1
in the 2015 assembly elections, the aam aadmi party had stormed to power by winning 67 seats in the 70-member delhi assembly	2015ರ  ವಿಧಾನಸಭೆ ಚುನಾವಣೆಯಲ್ಲಿ ಆಮ್ ಆದ್ಮಿ ಪಕ್ಷ  ದೆಹಲಿ ವಿಧಾನ ಸಭೆಯ 70 ಸ್ಥಾನಗಳಲ್ಲಿ 67 ಸ್ಥಾನಗಳನ್ನು ಗೆಲ್ಲುವ ಮೂಲಕ ಅಧಿಕಾರಕ್ಕೆರಿತ್ತು.	2015ರ  ವಿಧಾನಸಭೆ ಚುನಾವಣೆಯಲ್ಲಿ ಬಿಜೆಪಿ ಪಕ್ಷ  ದೆಹಲಿ ವಿಧಾನ ಸಭೆಯ 70 ಸ್ಥಾನಗಳಲ್ಲಿ 67 ಸ್ಥಾನಗಳನ್ನು ಗೆಲ್ಲುವ ಮೂಲಕ ಅಧಿಕಾರಕ್ಕೆರಿತ್ತು.	0
later, shiv sena formed government in the state with the support of the ncp and the congress.	ನಂತರ, ಶಿವಸೇನೆಯು ಎನ್.ಸಿ.ಪಿ ಮತ್ತು ಕಾಂಗ್ರೆಸ್ಗಳ  ಬೆಂಬಲದೊಂದಿಗೆ ರಾಜ್ಯದಲ್ಲಿ ಸರ್ಕಾರವನ್ನು ರಚಿಸಿತು.	ಆಮೇಲೆ, ಎನ್‌ಸಿಪಿ  ಹಾಗೂ ಕಾಂಗ್ರೆಸ್ಗಳ  ಬೆಂಬಲ ಪಡೆದ  ಶಿವಸೇನೆಯು ರಾಜ್ಯದಲ್ಲಿ ಅಧಿಕಾರಕ್ಕೆ ಬಂದಿತು.	1
later, shiv sena formed government in the state with the support of the ncp and the congress.	ನಂತರ, ಶಿವಸೇನೆಯು ಎನ್.ಸಿ.ಪಿ ಮತ್ತು ಕಾಂಗ್ರೆಸ್ಗಳ  ಬೆಂಬಲದೊಂದಿಗೆ ರಾಜ್ಯದಲ್ಲಿ ಸರ್ಕಾರವನ್ನು ರಚಿಸಿತು.	ನಂತರ,  ಎನ್‌ಸಿಪಿಯು  ಶಿವಸೇನೆ  ಮತ್ತು ಕಾಂಗ್ರೆಸ್ಗಳ ಬೆಂಬಲದೊಂದಿಗೆ ರಾಜ್ಯದಲ್ಲಿ ಸರ್ಕಾರವನ್ನು ರಚಿಸಿತು.	0
apart from salman khan, jaqueline fernandes, the movie also stars anil kapoor, bobby deol, saqib saleem and daisy shah in pivotal roles.	 ಈ ಚಿತ್ರದಲ್ಲಿ  ಸಲ್ಮಾನ್ ಖಾನ್, ಜಾಕ್ವೆಲಿನ್ ಫರ್ನಾಂಡಿಸ್ ಜೊತೆಗೆ ಅನಿಲ್ ಕಪೂರ್, ಬಾಬಿ ಡಿಯೋಲ್, ಸಾಕಿಬ್ ಸಲೀಮ್ ಮತ್ತು ಡೈಸಿ ಶಾ ಸಹ ಪ್ರಮುಖ ಪಾತ್ರಗಳಲ್ಲಿ ನಟಿಸಿದ್ದಾರೆ.	ಈ ಚಿತ್ರದಲ್ಲಿ  ಅನಿಲ್ ಕಪೂರ್, ಬಾಬಿ ಡಿಯೋಲ್, ಸಾಕಿಬ್ ಸಲೀಮ್ ಮತ್ತು ಡೈಸಿ ಶಾ ಸಹ ಸಲ್ಮಾನ್ ಖಾನ್, ಜಾಕ್ವೆಲಿನ್ ಫರ್ನಾಂಡಿಸ್ ಜೊತೆಗೆ  ಮುಖ್ಯ ಭೂಮಿಕೆಯಲ್ಲಿದ್ದಾರೆ.	1
apart from salman khan, jaqueline fernandes, the movie also stars anil kapoor, bobby deol, saqib saleem and daisy shah in pivotal roles.	 ಈ ಚಿತ್ರದಲ್ಲಿ  ಸಲ್ಮಾನ್ ಖಾನ್, ಜಾಕ್ವೆಲಿನ್ ಫರ್ನಾಂಡಿಸ್ ಜೊತೆಗೆ ಅನಿಲ್ ಕಪೂರ್, ಬಾಬಿ ಡಿಯೋಲ್, ಸಾಕಿಬ್ ಸಲೀಮ್ ಮತ್ತು ಡೈಸಿ ಶಾ ಸಹ ಪ್ರಮುಖ ಪಾತ್ರಗಳಲ್ಲಿ ನಟಿಸಿದ್ದಾರೆ.	 ಈ ಚಿತ್ರದಲ್ಲಿ  ಸಲ್ಮಾನ್ ಖಾನ್, ಜಾಕ್ವೆಲಿನ್ ಫರ್ನಾಂಡಿಸ್ ಜೊತೆಗೆ ಅನಿಲ್ ಕಪೂರ್, ಬಾಬಿ ಡಿಯೋಲ್, ಸಾಕಿಬ್ ಸಲೀಮ್ ಮತ್ತು ಡೈಸಿ ಶಾ ಸಹ ಪ್ರಮುಖ ಪಾತ್ರಗಳಲ್ಲಿ ನಟಿಸಿಲ್ಲ.	0
this smartphone works on a qualcomm snapdragon 720g processor and users can expand the storage up to 512gb using a microsd card.	ಈ ಸ್ಮಾರ್ಟ್ ಫೋನ್ ಕ್ವಾಲ್ಕಾಮ್ ಸ್ನಾಪ್ ಡ್ರಾಗನ್ 720 ಜಿ ಪ್ರೊಸೆಸರ್ ನಲ್ಲಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ ಮತ್ತು ಬಳಕೆದಾರರು ಮೈಕ್ರೊ ಎಸ್‌ ಡಿ ಕಾರ್ಡ್ ಬಳಸಿ 512 ಜಿಬಿ ವರೆಗೆ ಸಂಗ್ರಹ ಸಾಮರ್ಥ್ಯವನ್ನು ವಿಸ್ತರಿಸಬಹುದಾಗಿದೆ.	ಬಳಕೆದಾದರರು ಸಂಗ್ರಹ ಸಾಮರ್ಥ್ಯವನ್ನು ಮೈಕ್ರೊ ಎಸ್‌ ಡಿ ಕಾರ್ಡಿನ ಬಳಕೆಯಿಂದ 512 ಜಿಬಿ ವರೆಗೆ  ವಿಸ್ತರಿಸಬಹುದಾದ ಈ ಸ್ಮಾರ್ಟ್ ಫೋನ್ ಕ್ವಾಲ್ಕಾಮ್ ಸ್ನಾಪ್ ಡ್ರಾಗನ್ 720 ಜಿ ಪ್ರೊಸೆಸರ್ ನಲ್ಲಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ .	1
this smartphone works on a qualcomm snapdragon 720g processor and users can expand the storage up to 512gb using a microsd card.	ಈ ಸ್ಮಾರ್ಟ್ ಫೋನ್ ಕ್ವಾಲ್ಕಾಮ್ ಸ್ನಾಪ್ ಡ್ರಾಗನ್ 720 ಜಿ ಪ್ರೊಸೆಸರ್ ನಲ್ಲಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ ಮತ್ತು ಬಳಕೆದಾರರು ಮೈಕ್ರೊ ಎಸ್‌ ಡಿ ಕಾರ್ಡ್ ಬಳಸಿ 512 ಜಿಬಿ ವರೆಗೆ ಸಂಗ್ರಹ ಸಾಮರ್ಥ್ಯವನ್ನು ವಿಸ್ತರಿಸಬಹುದಾಗಿದೆ.	ಈ ಸ್ಮಾರ್ಟ್ ಫೋನ್ ಕ್ವಾಲ್ಕಾಮ್ ಸ್ನಾಪ್ ಡ್ರಾಗನ್ 512  ಜಿ ಪ್ರೊಸೆಸರ್ ನಲ್ಲಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ ಮತ್ತು ಬಳಕೆದಾರರು ಮೈಕ್ರೊ ಎಸ್‌ ಡಿ ಕಾರ್ಡ್ ಬಳಸಿ 720 ಜಿಬಿ ವರೆಗೆ ಸಂಗ್ರಹ ಸಾಮರ್ಥ್ಯವನ್ನು ವಿಸ್ತರಿಸಬಹುದಾಗಿದೆ.	0
furthermore, the government also ordered the division of jammu and kashmir into two union territories.	ಇದರೊಂದಿಗೆ, ಜಮ್ಮು ಮತ್ತು ಕಾಶ್ಮೀರವನ್ನು ಎರಡು ಕೇಂದ್ರಾಡಳಿತ ಪ್ರದೇಶಗಳಾಗಿ ವಿಭಜಿಸಲೂ ಕೂಡ ಸರ್ಕಾರ ಆದೇಶಿಸಿತು.	ಅಷ್ಟೇ ಅಲ್ಲದೇ, ಸರ್ಕಾರವು ಜಮ್ಮು ಮತ್ತು ಕಾಶ್ಮೀರಗಳನ್ನು ಎರಡು ಕೇಂದ್ರಾಡಳಿತ ಪ್ರದೇಶಗಳಾಗಿ ವಿಭಜಿಸುವ ನಿರ್ಧಾರವನ್ನೂ ಪ್ರಕಟಿಸಿದೆ.	1
furthermore, the government also ordered the division of jammu and kashmir into two union territories.	ಇದರೊಂದಿಗೆ, ಜಮ್ಮು ಮತ್ತು ಕಾಶ್ಮೀರವನ್ನು ಎರಡು ಕೇಂದ್ರಾಡಳಿತ ಪ್ರದೇಶಗಳಾಗಿ ವಿಭಜಿಸಲೂ ಕೂಡ ಸರ್ಕಾರ ಆದೇಶಿಸಿತು.	ಇದರೊಂದಿಗೆ, ಜಮ್ಮು ಮತ್ತು ಕಾಶ್ಮೀರವನ್ನು ಎರಡು ರಾಜ್ಯಗಳಾಗಿ  ವಿಭಜಿಸಲೂ ಕೂಡ ಸರ್ಕಾರ ಆದೇಶಿಸಿತು.	0
rajas former personal secretary rk chandolia and former telecom secretary siddartha behura were also arrested along with him.	ರಾಜಾರೊಂದಿಗೆ ಆತನ ಮಾಜಿ ವೈಯಕ್ತಿಕ ಕಾರ್ಯದರ್ಶಿ ಆರ್. ಕೆ. ಚಂದೋಲಿಯಾ ಮತ್ತು ಮಾಜಿ ಟೆಲಿಕಾಂ ಕಾರ್ಯದರ್ಶಿ ಸಿದ್ದಾರ್ಥ ಬೆಹುರಾ ಅವರನ್ನೂ ಬಂಧಿಸಲಾಗಿದೆ.	ರಾಜಾ, ಆತನ ಹಿಂದಿನ ವೈಯಕ್ತಿಕ ಕಾರ್ಯದರ್ಶಿ ಆರ್. ಕೆ. ಚಂದೋಲಿಯಾ ಹಾಗೂ ಹಿಂದಿನ ಟೆಲಿಕಾಂ ಕಾರ್ಯದರ್ಶಿ ಸಿದ್ದಾರ್ಥ ಬೆಹುರಾ ಅವರೆಲ್ಲ  ಬಂಧನಕ್ಕೊಳಗಾಗಿದ್ದಾರೆ.	1
rajas former personal secretary rk chandolia and former telecom secretary siddartha behura were also arrested along with him.	ರಾಜಾರೊಂದಿಗೆ ಆತನ ಮಾಜಿ ವೈಯಕ್ತಿಕ ಕಾರ್ಯದರ್ಶಿ ಆರ್. ಕೆ. ಚಂದೋಲಿಯಾ ಮತ್ತು ಮಾಜಿ ಟೆಲಿಕಾಂ ಕಾರ್ಯದರ್ಶಿ ಸಿದ್ದಾರ್ಥ ಬೆಹುರಾ ಅವರನ್ನೂ ಬಂಧಿಸಲಾಗಿದೆ.	ಚಂದೋಲಿಯಾರೊಂದಿಗೆ ಆತನ ಮಾಜಿ ವೈಯಕ್ತಿಕ ಕಾರ್ಯದರ್ಶಿ ರಾಜಾ  ಆರ್. ಕೆ ಮತ್ತು ಮಾಜಿ ಟೆಲಿಕಾಂ ಕಾರ್ಯದರ್ಶಿ ಸಿದ್ದಾರ್ಥ ಬೆಹುರಾ ಅವರನ್ನೂ ಬಂಧಿಸಲಾಗಿದೆ.	0
new zealand, australia, england and south africa have already qualified for the world cup.	ನ್ಯೂಜಿಲೆಂಡ್, ಆಸ್ಟ್ರೇಲಿಯಾ, ಇಂಗ್ಲೆಂಡ್ ಮತ್ತು ದಕ್ಷಿಣ ಆಫ್ರಿಕಾ ತಂಡಗಳು ಈಗಾಗಲೇ ವಿಶ್ವಕಪ್ಗೆ ಅರ್ಹತೆ ಪಡೆದಿವೆ.	ಈ ವೇಳೆಗಾಗಲೇ ವಿಶ್ವಕಪ್ಪಿನಲ್ಲಿ ಭಾಗವಹಿಸಲು ಅರ್ಹತೆ ಪಡೆದ ದೇಶಗಳೆಂದರೆ ನ್ಯೂಜಿಲೆಂಡ್, ಆಸ್ಟ್ರೇಲಿಯಾ, ಇಂಗ್ಲೆಂಡ್ ಮತ್ತು ದಕ್ಷಿಣ ಆಫ್ರಿಕಾ.	1
